order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ08800,2018-05-03,12:03:22,Lunch,NS,"[('Fries', 8), ('Salad', 3), ('Burger', 5), ('Chicken', 4), ('Coffee', 7)]",745.6,-37.8134213,144.9602584,0,8.115,13.8881026
ORDX04535,2018-10-14,17:27:53,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 6), ('Shrimp', 3)]",513.0,-37.8118847,144.9996558,0,4.256,13.9391973
ORDJ08112,02-04-2018,11:02:32,Breakfast,TP,"[('Coffee', 8), ('Cereal', 9), ('Pancake', 3)]",321.75,-37.81309,144.959914,0,8.443,11.2254419
ORDJ02599,2018-12-02,19:09:17,Dinner,TP,"[('Salmon', 4), ('Shrimp', 3), ('Fish&Chips', 5), ('Pasta', 4)]",611.0,-37.8209197,144.9578977,0,7.935,13.7291001
ORDX04332,2018-02-10,09:21:07,Breakfast,BK,"[('Coffee', 1), ('Cereal', 5)]",295.0,-37.8088313,144.9664485,0,7.134,13.9922252
ORDI03657,2018-03-01,09:51:32,Breakfast,tp,"[('Pancake', 10), ('Coffee', 4), ('Eggs', 9), ('Cereal', 10)]",680.5,-37.8232628,144.9830236,0,9.365,14.544552
ORDC04870,2018-05-12,12:13:31,Lunch,NS,"[('Salad', 10), ('Chicken', 8), ('Steak', 3), ('Fries', 4), ('Burger', 4)]",735.0,-37.7996552,144.9371242,0,8.138,18.7326483
ORDC00003,2018-11-27,18:59:09,Dinner,NS,"[('Salmon', 7), ('Shrimp', 6), ('Pasta', 9), ('Fish&Chips', 8)]",532.0,-37.8161861,145.0129418,0,11.166,17.5045324
ORDZ00269,2018-04-30,11:53:14,Breakfast,NS,"[('Cereal', 4), ('Coffee', 5)]",121.5,-37.8189643,144.9525952,0,9.297,13.9233761
ORDI05195,2018-10-23,17:48:10,Lunch,NS,"[('Salmon', 1), ('Fish&Chips', 3)]",146.0,-37.8112316,145.008477,0,10.661,16.8578543
ORDY03185,2018-01-03,08:00:00,Breakfast,TP,"[('Eggs', 6), ('Coffee', 7), ('Cereal', 8), ('Pancake', 4)]",449.5,37.7998201,145.0147972,1,13.515,7.4160603
ORDZ10949,2018-04-26,11:43:05,Dinner,NS,"[('Eggs', 7), ('Pancake', 3), ('Cereal', 6), ('Coffee', 4)]",382.75,-37.8183782,144.9653005,0,8.539,13.3458819
ORDC06254,2018-02-24,09:41:24,Breakfast,NS,"[('Eggs', 6), ('Pancake', 8), ('Coffee', 3), ('Cereal', 4)]",432.5,-37.809817,144.9729539,0,7.309,14.8960946
ORDB05685,2018-04-23,11:43:05,Breakfast,TP,"[('Eggs', 4), ('Coffee', 10), ('Pancake', 2), ('Cereal', 5)]",316.5,-37.8219348,144.9542982,0,8.296,11.3226178
ORDB09459,2018-01-18,08:30:25,Breakfast,TP,"[('Cereal', 6), ('Eggs', 1)]",148.0,-37.8143618,145.0140941,1,12.414,7.5108446
ORDB08922,2018-11-22,18:49:00,Dinner,TP,"[('Shrimp', 4), ('Pasta', 7), ('Fish&Chips', 1)]",443.5,-37.8134906,144.9310399,0,12.179,15.2449652
ORDZ08782,2018-04-16,11:22:49,Breakfast,tp,"[('Cereal', 9), ('Coffee', 5), ('Eggs', 8), ('Pancake', 10)]",645.0,-37.8103554,144.969275,0,7.237,12.269602
ORDI03749,2018-06-27,13:54:55,Lunch,NS,"[('Burger', 9), ('Salad', 1), ('Steak', 5), ('Fries', 3), ('Chicken', 7)]",781.2,-37.82489,144.9848664,0,9.503,15.1497083
ORDA02353,2018-04-08,11:12:40,Breakfast,BK,"[('Eggs', 1), ('Pancake', 8), ('Cereal', 1)]",237.0,-37.8046973,144.9271116,0,10.781,18.3480786
ORDB09436,2018-08-09,15:16:03,Lunch,TP,"[('Salad', 2), ('Fries', 1), ('Burger', 2), ('Chicken', 8), ('Steak', 10)]",814.4,-37.8055247,144.9410738,1,10.385,14.1038603
ORDI04525,2018-01-27,08:50:42,Breakfast,NS,"[('Cereal', 2), ('Pancake', 10), ('Eggs', 4), ('Coffee', 5)]",842.0,-37.8102567,144.9384715,0,9.776,17.2928808
ORDJ00964,2018-03-25,10:42:15,Breakfast,TP,"[('Coffee', 8), ('Cereal', 7), ('Pancake', 7)]",376.75,-37.8092035,144.9731432,0,9.104,12.8785653
ORDZ07815,2018-03-10,10:11:49,Breakfast,NS,"[('Cereal', 1), ('Pancake', 10), ('Coffee', 10)]",338.5,37.8233255,144.9762652,0,9.069,16.3452445
ORDZ09673,2018-23-02,09:41:24,Breakfast,NS,"[('Cereal', 9), ('Coffee', 5), ('Eggs', 5), ('Pancake', 6)]",482.0,-37.8066242,144.9323335,0,10.192,15.2701076
ORDY09057,2018-05-02,12:03:22,Lunch,TP,"[('Burger', 1), ('Steak', 10), ('Fries', 9), ('Salad', 5), ('Chicken', 4)]",803.0,-37.8069546,144.9652455,0,9.077,12.4707146
ORDK01021,2018-05-18,12:33:48,Lunch,BK,"[('Burger', 9), ('Fries', 9)]",387.0,-37.8038782,144.9584089,0,7.937,14.0137131
ORDJ09936,2018-10-19,17:38:01,Dinner,TP,"[('Pasta', 8), ('Shrimp', 8)]",652.0,-37.8183531,144.9670147,0,9.726,12.3706475
ORDJ00935,02-02-2018,09:00:50,Breakfast,TP,"[('Pancake', 2), ('Coffee', 1), ('Eggs', 9)]",254.0,-37.8159503,144.9394896,0,10.228,13.0032523
ORDJ02762,2018-12-25,19:49:51,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 8), ('Shrimp', 9), ('Salmon', 4)]",1067.5,-37.8050698,144.9683078,0,9.418,13.5601323
ORDI09661,2018-03-22,10:32:06,Breakfast,NS,"[('Coffee', 1), ('Pancake', 5), ('Cereal', 8)]",296.75,-37.800217,144.9548526,0,7.114,12.6038232
ORDK10201,2018-12-26,19:49:51,Dinner,ns,"[('Salmon', 6), ('Shrimp', 2), ('Pasta', 1), ('Fish&Chips', 2)]",451.5,-37.8117076,144.9564256,0,8.082,15.0180538
ORDC08498,2018-09-04,16:06:45,Dinner,NS,"[('Burger', 1), ('Shrimp', 2)]",143.0,-37.7997325,144.9534133,0,7.702,13.5604118
ORDK04827,2018-03-14,10:21:58,Breakfast,NS,"[('Eggs', 8), ('Coffee', 1), ('Cereal', 2), ('Pancake', 8)]",419.5,-37.8017977,144.9696773,0,7.428,12.3342016
ORDC07294,2018-10-05,17:07:36,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 5), ('Salmon', 9)]",736.5,-37.8110829,144.9588361,1,7.895,13.690076
ORDZ04408,2018-07-18,14:35:29,Lunch,NS,"[('Burger', 3), ('Chicken', 5)]",253.0,-37.821937,144.9683219,0,8.855,13.4979088
ORDK03798,2018-04-15,11:22:49,Breakfast,BK,"[('Eggs', 3), ('Steak', 8)]",126.0,-37.8166491,144.9869362,0,5.877,13.2423721
ORDX04232,2018-09-07,16:16:54,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 5), ('Shrimp', 3), ('Pasta', 3)]",747.5,-37.8208751,144.9766646,0,7.268,14.3632286
ORDY07372,2018-04-27,11:53:14,Dinner,TP,"[('Cereal', 2), ('Eggs', 10), ('Pancake', 1), ('Coffee', 9)]",353.75,-37.8222105,144.9679533,0,7.848,10.9893608
ORDB05160,2018-01-07,08:10:08,Breakfast,TP,"[('Pancake', 6), ('Eggs', 1), ('Coffee', 4), ('Cereal', 10)]",407.5,-37.8122474,144.937112,1,10.661,7.5195349
ORDC04340,2018-12-06,19:09:17,Dinner,NS,"[('Salmon', 8), ('Shrimp', 8), ('Fish&Chips', 5), ('Pasta', 2)]",485.0,-37.8156738,144.9663184,0,8.119,14.6053543
ORDX01958,2018-06-13,13:24:30,Lunch,BK,"[('Salad', 6), ('Burger', 6), ('Chicken', 2), ('Steak', 10), ('Fries', 7)]",887.2,-37.8121267,144.9508691,0,8.625,14.7155724
ORDK00624,2018-08-27,15:56:37,Lunch,BK,"[('Chicken', 1), ('Cereal', 9), ('Salad', 4), ('Steak', 5), ('Fries', 5)]",664.8,-37.8190591,144.9542399,0,8.683,14.0595929
ORDA05082,2018-07-24,14:45:38,Lunch,BK,"[('Fries', 2), ('Burger', 4), ('Steak', 2), ('Chicken', 3)]",334.0,-37.8112121,144.9477468,0,10.514,16.5925105
ORDJ04403,2018-02-20,09:31:16,Breakfast,TP,"[('Pancake', 3), ('Salad', 7), ('Cereal', 4)]",209.25,-37.7989232,144.9727761,0,10.262,12.6254187
ORDI08015,2018-05-10,12:13:31,Lunch,NS,"[('Burger', 7), ('Fries', 1), ('Chicken', 8), ('Salad', 1), ('Steak', 1)]",547.2,-37.8170985,144.9679526,0,8.272,13.7210031
ORDY05686,2018-08-22,15:46:28,Lunch,TP,"[('Burger', 3), ('Chicken', 8), ('Steak', 4), ('Fries', 1), ('Salad', 5)]",627.0,-37.8182669,145.0005497,0,10.674,13.2626548
ORDZ03808,2018-12-10,19:19:26,Dinner,NS,"[('Cereal', 1), ('Shrimp', 2), ('Salmon', 8), ('Fish&Chips', 2)]",533.5,-37.8179445,144.9667961,0,8.439,14.2977811
ORDZ10299,2018-05-04,12:03:22,Lunch,NS,"[('Steak', 7), ('Burger', 7), ('Chicken', 3)]",628.0,-37.801422,144.9951421,0,10.385,14.3235499
ORDK04106,2018-08-27,15:46:28,Lunch,BK,"[('Chicken', 4), ('Steak', 8)]",488.0,-37.8209872,144.9558871,0,8.234,14.5149453
ORDK07033,2018-24-09,16:47:19,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 9), ('Pasta', 9), ('Shrimp', 3)]",953.5,-37.8090616,144.9289401,0,10.734,17.7059384
ORDJ06123,2018-07-04,14:05:04,Lunch,TP,"[('Fries', 8), ('Burger', 7), ('Steak', 10), ('Chicken', 3), ('Salad', 3)]",910.6,-37.8041677,145.0028476,1,11.801,14.7069345
ORDZ09627,2018-12-02,19:09:17,Breakfast,NS,"[('Shrimp', 5), ('Pasta', 2)]",325.0,-37.8210935,144.9878702,0,9.376,17.50973
ORDB09883,2018-07-27,14:55:46,Lunch,TP,"[('Steak', 9), ('Chicken', 8), ('Salad', 5), ('Burger', 8)]",995.0,144.9878566,-37.8046899,0,10.606,13.5576787
ORDJ05250,2018-01-29,08:50:42,Breakfast,TP,"[('Cereal', 10), ('Coffee', 3), ('Pancake', 8)]",426.5,-37.8058557,144.9280957,0,11.312,13.0322214
ORDB02942,2018-06-15,13:24:30,Lunch,TP,"[('Burger', 4), ('Salad', 6), ('Fries', 7), ('Chicken', 9)]",599.2,-37.7997923,144.9762253,1,10.251,13.3492288
ORDB03444,07-03-2018,10:01:41,Breakfast,TP,"[('Cereal', 4), ('Pancake', 5), ('Coffee', 8), ('Eggs', 2)]",309.25,-37.8160418,144.982697,0,9.139,11.8365068
ORDJ04387,2018-07-25,14:45:38,Lunch,TP,"[('Fries', 6), ('Chicken', 2), ('Steak', 7), ('Salad', 4), ('Burger', 9)]",326.5,-37.8241121,144.9771169,0,8.256,11.4898019
ORDZ04253,2018-01-16,08:30:25,Dinner,NS,"[('Coffee', 10), ('Eggs', 5)]",185.0,-37.8069143,144.9570459,1,7.943,6.6285591
ORDB07401,2018-10-10,17:17:44,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 8), ('Salmon', 1), ('Shrimp', 4)]",757.0,-37.8123695,144.9537121,0,9.054,13.8984521
ORDB00041,2018-11-25,18:49:00,Dinner,TP,"[('Fish&Chips', 5), ('Salmon', 5), ('Pasta', 3), ('Shrimp', 1)]",516.5,-37.8204843,144.9493105,1,8.848,14.7522518
ORDY07358,2018-04-13,11:22:49,Breakfast,ns,"[('Eggs', 1), ('Cereal', 6), ('Coffee', 3), ('Pancake', 4)]",267.5,-37.8121555,144.966445,0,8.437,11.4838271
ORDB05314,2018-03-15,10:21:58,Lunch,TP,"[('Cereal', 7), ('Coffee', 6), ('Pancake', 8), ('Eggs', 5)]",496.0,-37.8189174,144.9823778,0,8.991,11.5476189
ORDA04466,2018-06-16,13:24:30,Lunch,BK,"[('Chicken', 6), ('Salad', 10), ('Burger', 4), ('Steak', 1)]",533.0,-37.8160204,145.0111408,0,4.013,12.3526893
ORDB09784,2018-26-07,14:45:38,Lunch,TP,"[('Salad', 1), ('Burger', 2)]",79.2,-37.8022324,144.9604992,0,9.467,12.7662285
ORDY10766,2018-07-28,14:55:46,Lunch,TP,"[('Salad', 2), ('Burger', 2), ('Steak', 7), ('Fries', 5), ('Chicken', 1)]",503.4,-37.7973464,144.9689413,0,10.259,15.2937863
ORDC10121,2018-05-10,12:13:31,Lunch,NS,"[('Steak', 1), ('Chicken', 6), ('Burger', 1), ('Fries', 7), ('Salad', 2)]",386.4,-37.8151594,144.9478253,0,9.137,14.5281076
ORDX02276,2018-10-01,16:57:27,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 6), ('Shrimp', 2)]",482.0,-37.8008205,144.9852092,0,6.305,13.5428869
ORDC10659,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 3), ('Salmon', 3), ('Fish&Chips', 1), ('Shrimp', 2)]",601.0,-37.8241714,144.9537569,0,9.869,17.28648
ORDB03720,2018-03-24,10:42:15,Breakfast,TP,"[('Pancake', 7), ('Eggs', 2), ('Cereal', 7), ('Coffee', 6)]",405.75,37.8190467,144.9851874,0,9.175,13.0942928
ORDJ07042,2018-09-28,16:57:27,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 6), ('Shrimp', 3)]",454.0,-37.8063079,144.9498941,0,9.546,13.774582
ORDX11105,2018-02-02,09:00:50,Lunch,BK,"[('Eggs', 3), ('Coffee', 9)]",133.5,-37.823551,144.9862938,0,6.6,11.6589839
ORDA04746,2018-04-11,11:12:40,Dinner,BK,"[('Cereal', 4), ('Eggs', 9), ('Coffee', 9), ('Pancake', 9)]",567.75,-37.831769,144.9648658,0,9.093,14.0723846
ORDZ07500,2018-11-17,18:38:52,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 2), ('Salmon', 6)]",748.0,37.816865,144.9289353,0,10.584,18.1712026
ORDK06645,2018-01-29,08:50:42,Breakfast,BK,"[('Coffee', 2), ('Cereal', 2), ('Eggs', 9), ('Pancake', 5)]",376.25,-37.8148306,144.9689365,0,7.294,12.3404738
ORDZ09173,2018-02-03,09:00:50,Breakfast,NS,"[('Coffee', 4), ('Pancake', 8), ('Eggs', 3), ('Cereal', 9)]",479.0,144.9616584,-37.8130045,0,8.109,15.1596196
ORDY09393,2018-10-07,17:17:44,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 8)]",430.0,-37.8088956,144.9608977,1,8.728,14.7171275
ORDK01495,2018-01-28,08:50:42,Breakfast,BK,"[('Eggs', 4), ('Pancake', 1), ('Burger', 2)]",154.25,-37.8154488,144.9627673,0,7.839,14.9350855
ORDC03299,09-03-2018,10:11:49,Breakfast,NS,"[('Coffee', 10), ('Eggs', 10)]",295.0,-37.8187723,144.982729,0,8.978,13.7295527
ORDB00659,2018-03-16,10:21:58,Breakfast,TP,"[('Eggs', 6), ('Coffee', 3), ('Pancake', 4), ('Cereal', 9)]",440.5,-37.8014507,144.9576509,0,9.738,11.9686876
ORDJ05346,2018-08-24,15:46:28,Lunch,TP,"[('Salad', 10), ('Fries', 10), ('Pasta', 3)]",385.0,-37.8033534,144.9518514,0,9.815,13.4790498
ORDJ10208,2018-11-01,18:08:27,Dinner,TP,"[('Coffee', 7), ('Salmon', 10), ('Pasta', 3)]",870.5,-37.8216927,144.9898741,0,9.52,13.7159971
ORDY04952,2018-28-04,11:53:14,Breakfast,TP,"[('Cereal', 9), ('Coffee', 4), ('Pancake', 6), ('Eggs', 2)]",408.5,-37.818105,144.9802333,0,8.793,12.9315124
ORDB04773,2018-05-16,12:23:39,Lunch,TP,"[('Chicken', 3), ('Fries', 8), ('Coffee', 7), ('Salad', 6)]",512.2,-37.8080176,144.9709312,0,9.3,12.0994865
ORDI11085,2018-06-12,13:24:30,Lunch,NS,"[('Chicken', 1), ('Fries', 8), ('Burger', 8), ('Salad', 1)]",393.2,-37.8143155,144.9438313,0,9.364,14.6970516
ORDY07009,2018-12-09,19:19:26,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 1), ('Salmon', 7), ('Shrimp', 7)]",782.5,-37.8175294,144.9959598,0,10.29,16.2926879
ORDC11104,2018-02-05,09:00:50,Breakfast,NS,"[('Cereal', 8), ('Coffee', 7), ('Pancake', 6), ('Eggs', 6)]",498.0,-37.8159454,144.9930088,0,9.45,14.2807392
ORDI10846,2018-09-20,16:37:10,Dinner,NS,"[('Pasta', 7), ('Salmon', 3)]",315.5,-37.8241111,145.0125402,0,11.696,18.1005482
ORDA09199,2018-04-05,11:02:32,Breakfast,BK,"[('Cereal', 2), ('Eggs', 1), ('Coffee', 5), ('Pancake', 2)]",150.0,-37.8176014,144.9515374,0,9.189,13.7327837
ORDI03197,2018-09-21,16:37:10,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 8), ('Pasta', 8), ('Burger', 1)]",637.0,-37.7993531,144.9705615,0,6.244,11.8786089
ORDK05258,2018-07-01,13:54:55,Lunch,BK,"[('Fries', 9), ('Salad', 8), ('Steak', 7), ('Chicken', 4)]",688.6,-37.8154836,144.9666807,0,7.507,16.1191912
ORDK08643,2018-11-22,18:49:00,Dinner,BK,"[('Fish&Chips', 1), ('Salmon', 4), ('Pasta', 6)]",364.0,-37.8114812,144.9732528,1,6.807,13.5526578
ORDK09655,2018-01-06,08:00:00,Lunch,BK,"[('Pancake', 10), ('Eggs', 4)]",330.5,-37.8123454,144.9368391,1,10.215,8.8219587
ORDX03697,2018-04-29,11:53:14,Lunch,BK,"[('Coffee', 6), ('Cereal', 7)]",192.0,-37.815446,144.9870912,0,5.751,13.1840609
ORDC06426,2018-01-01,08:00:00,Breakfast,NS,"[('Cereal', 3), ('Eggs', 7), ('Chicken', 8), ('Pancake', 2)]",325.5,-37.7991834,144.9763282,1,6.791,6.056359
ORDJ00745,2018-07-18,14:35:29,Lunch,TP,"[('Steak', 5), ('Salad', 5), ('Chicken', 1), ('Fries', 7), ('Burger', 10)]",737.0,-37.811866,145.0130405,1,12.179,14.751835
ORDI00334,2018-07-11,14:15:12,Lunch,NS,"[('Cereal', 10), ('Fries', 4), ('Salad', 6)]",471.2,-37.8277805,144.9843506,0,9.89,15.6234552
ORDA07035,2018-12-04,19:09:17,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 1), ('Salmon', 10)]",500.0,-37.8161056,144.9682411,0,7.341,14.1735566
ORDA00685,2018-03-16,10:21:58,Lunch,BK,"[('Coffee', 8), ('Pancake', 9), ('Cereal', 4), ('Eggs', 10)]",582.25,-37.8134369,144.9896395,0,5.367,9.9136073
ORDC05469,2018-06-04,13:04:13,Lunch,NS,"[('Steak', 3), ('Salad', 2), ('Chicken', 4), ('Burger', 2)]",359.4,37.8169654,144.9664292,0,8.3,13.3483772
ORDJ09437,2018-12-05,19:09:17,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 9), ('Pasta', 5)]",884.5,-37.8194415,144.9541739,0,8.381,12.5656613
ORDY07661,2018-06-11,13:14:21,Lunch,TP,"[('Fries', 3), ('Salad', 9)]",190.8,-37.8242729,144.9473379,0,9.725,11.643642
ORDZ07770,2018-07-02,13:54:55,Lunch,NS,"[('Burger', 2), ('Salad', 8)]",344.0,-37.8085051,144.9548196,0,8.167,13.8457279
ORDJ03743,2018-02-23,09:41:24,Breakfast,bk,"[('Eggs', 7), ('Pancake', 4), ('Cereal', 9)]",440.0,-37.8024117,145.0094612,0,12.405,14.5759254
ORDY08971,2018-31-12,20:00:00,Dinner,TP,"[('Shrimp', 1), ('Salmon', 4), ('Pasta', 3), ('Fish&Chips', 2)]",370.5,-37.8058626,144.9593204,0,9.023,13.7701538
ORDC10957,2018-12-17,19:39:43,Dinner,NS,"[('Pasta', 2), ('Salmon', 5), ('Shrimp', 8), ('Fish&Chips', 7)]",937.0,-37.808659,144.9493715,0,8.737,14.9827862
ORDC08591,2018-11-10,18:18:35,Dinner,NS,"[('Shrimp', 2), ('Burger', 6), ('Pasta', 4)]",428.0,-37.8196704,145.0100186,0,11.018,18.8406313
ORDY10882,2018-08-24,15:46:28,Lunch,TP,"[('Fries', 8), ('Burger', 8)]",372.75,-37.8179401,144.9692968,0,7.872,11.8940977
ORDI09369,2018-08-22,15:46:28,Lunch,NS,"[('Steak', 2), ('Fries', 5), ('Salad', 1), ('Burger', 6), ('Chicken', 9)]",641.2,-37.8091174,144.9368711,0,10.109,15.8674727
ORDX08842,2018-03-27,10:42:15,Breakfast,TP,"[('Coffee', 5), ('Cereal', 2), ('Pancake', 6), ('Eggs', 6)]",357.0,-37.8011223,144.9463777,0,9.183,13.8504651
ORDC04172,2018-02-08,09:10:59,Breakfast,NS,"[('Eggs', 8), ('Pancake', 1)]",200.25,-37.8216031,144.9808114,0,9.025,13.9650814
ORDA07525,2018-06-10,13:14:21,Lunch,TP,"[('Chicken', 10), ('Fries', 9)]",428.0,-37.8142345,144.9637244,0,7.699,15.995019
ORDK03295,2018-03-14,10:21:58,Breakfast,BK,"[('Eggs', 2), ('Coffee', 8), ('Burger', 10)]",346.5,-37.8121739,145.014645,0,3.472,8.0546188
ORDC01540,2018-01-18,08:30:25,Breakfast,NS,"[('Cereal', 5), ('Pancake', 6), ('Eggs', 1), ('Coffee', 5)]",310.0,-37.8122168,145.0156232,1,11.096,8.1194827
ORDZ08972,2018-12-26,19:49:51,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 10)]",432.5,-37.8117076,144.9564256,0,8.105,14.0179668
ORDZ09461,2018-08-12,15:26:11,Lunch,NS,"[('Fries', 9), ('Steak', 2), ('Chicken', 3)]",294.0,-37.8157318,144.9897365,1,9.123,16.4676351
ORDK10163,2018-05-16,12:23:39,Lunch,BK,"[('Fries', 2), ('Burger', 9)]",303.0,-37.8085305,144.9717364,1,6.841,13.158324
ORDY01204,2018-07-12,14:15:12,Lunch,TP,"[('Steak', 8), ('Chicken', 10), ('Fries', 7)]",764.0,-37.8168733,145.0072661,0,11.442,14.4812938
ORDJ07299,2018-10-05,17:07:36,Dinner,TP,"[('Pasta', 10), ('Salmon', 4), ('Shrimp', 3)]",516.5,-37.808112,144.9567149,0,9.112,13.0526246
ORDX04050,2018-12-27,20:00:00,Breakfast,BK,"[('Fish&Chips', 5), ('Salmon', 9), ('Pasta', 4), ('Shrimp', 3)]",816.0,-37.8129647,144.939135,0,9.795,16.8391684
ORDX09834,2018-05-24,12:43:56,Lunch,BK,"[('Chicken', 8), ('Fries', 5)]",316.0,-37.8127899,144.9398626,0,9.726,15.4603879
ORDY07088,2018-06-12,13:24:30,Lunch,TP,"[('Burger', 4), ('Steak', 4), ('Fries', 3), ('Salad', 9)]",494.8,-37.8143155,144.9438313,0,8.274,12.5705559
ORDA01224,2018-10-31,17:58:18,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 1)]",334.0,-37.8133426,144.9446125,0,9.257,16.0492443
ORDX10211,2018-01-06,08:10:08,Breakfast,BK,"[('Eggs', 7), ('Cereal', 1), ('Pancake', 4), ('Coffee', 8)]",332.0,-37.8118559,145.0058842,1,9.503,5.9544701
ORDJ10495,2018-06-08,13:14:21,Lunch,TP,"[('Salad', 10), ('Burger', 7), ('Steak', 1)]",434.0,-37.8165186,144.9646209,1,7.872,10.9990983
ORDI00106,2018-05-12,12:13:31,Lunch,NS,"[('Salad', 3), ('Chicken', 6)]",243.6,-37.8029875,144.9651083,0,6.804,14.2041478
ORDB01025,2018-12-06,19:09:17,Dinner,TP,"[('Fish&Chips', 3), ('Pasta', 7)]",429.0,-37.8191868,144.9541987,0,8.395,12.5647589
ORDA05718,2018-07-06,14:05:04,Lunch,BK,"[('Fries', 10), ('Steak', 5), ('Burger', 8)]",593.0,-37.8219641,144.9922933,1,5.818,11.449792
ORDK03102,2018-11-11,18:28:43,Dinner,BK,"[('Shrimp', 5), ('Pasta', 6)]",435.0,-37.8180912,144.9468787,0,9.35,18.3997014
ORDJ09267,2018-10-01,16:57:27,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 5), ('Pasta', 4)]",825.0,37.817899,144.9502679,0,8.873,12.6867889
ORDJ10886,2018-11-25,18:49:00,Dinner,TP,"[('Salmon', 6), ('Pasta', 2)]",301.0,-37.8186703,144.9844226,0,9.142,14.5819917
ORDC04645,2018-11-04,18:08:27,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 7), ('Pasta', 2), ('Shrimp', 9)]",898.0,37.8114189,144.9528408,0,8.469,16.5376667
ORDI06148,2018-06-11,13:14:21,Lunch,NS,"[('Salad', 8), ('Steak', 2), ('Fries', 10)]",347.6,-37.823687,144.9431055,0,10.649,16.4991339
ORDI10076,2018-03-17,10:21:58,Breakfast,NS,"[('Coffee', 2), ('Cereal', 1), ('Pancake', 6)]",181.5,-37.823242,144.9881207,0,9.423,16.9477107
ORDX06480,2018-02-03,09:00:50,Breakfast,BK,"[('Coffee', 2), ('Cereal', 8), ('Pancake', 10), ('Eggs', 9)]",623.5,-37.8097648,144.9782577,0,6.175,13.5573136
ORDJ07412,2018-11-02,18:08:27,Dinner,TP,"[('Fish&Chips', 6), ('Salmon', 2)]",292.0,-37.8276586,144.9858855,1,9.618,13.4157054
ORDA03526,2018-08-10,15:16:03,Lunch,BK,"[('Burger', 1), ('Chicken', 2), ('Salad', 5), ('Fries', 7)]",265.0,-37.8261311,144.9606978,0,9.503,15.1909033
ORDI07025,2018-03-22,10:32:06,Breakfast,NS,"[('Cereal', 9), ('Eggs', 5), ('Pancake', 7)]",468.75,-37.8178439,144.9621165,0,8.611,14.4050434
ORDJ05227,2018-04-11,11:12:40,Breakfast,TP,"[('Cereal', 1), ('Pancake', 6), ('Coffee', 6), ('Eggs', 7)]",365.5,-37.7994828,144.9368464,0,11.153,13.6592002
ORDC04430,2018-12-16,19:29:34,Dinner,NS,"[('Salmon', 7), ('Shrimp', 4), ('Pasta', 8), ('Fish&Chips', 7)]",968.0,-37.8184922,144.948613,0,9.494,17.3457481
ORDI07642,2018-16-12,19:29:34,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 1)]",62.5,-37.8062527,144.9596384,0,7.617,15.1199739
ORDX04107,2018-06-15,13:24:30,Lunch,BK,"[('Fries', 4), ('Salad', 4), ('Chicken', 8), ('Burger', 7), ('Steak', 10)]",1039.8,-37.8185381,145.0160144,0,5.275,11.484043
ORDZ03656,2018-03-11,10:11:49,Breakfast,bk,"[('Coffee', 9), ('Pancake', 3), ('Eggs', 3)]",206.25,-37.8065787,144.9628691,0,7.332,14.3183005
ORDX01240,2018-02-06,09:10:59,Breakfast,BK,"[('Cereal', 9), ('Eggs', 8), ('Coffee', 7), ('Pancake', 3)]",490.25,-37.8247565,144.9886916,0,6.427,11.2356081
ORDA03528,2018-07-20,14:35:29,Lunch,tp,"[('Steak', 9), ('Fries', 3)]",441.0,-37.8175628,144.9673906,0,7.429,13.4439108
ORDJ03261,2018-06-01,12:54:05,Lunch,TP,"[('Fries', 8), ('Burger', 9)]",375.0,-37.816191,144.9722489,0,8.182,11.1320123
ORDZ04056,2018-02-18,09:31:16,Breakfast,NS,"[('Cereal', 6), ('Eggs', 7), ('Coffee', 3), ('Pancake', 8)]",496.5,-37.8080501,144.9453333,0,8.568,16.1486471
ORDX08667,2018-05-06,12:03:22,Breakfast,BK,"[('Steak', 1), ('Burger', 6), ('Salad', 2), ('Fries', 7)]",349.4,-37.8100071,144.9333813,0,10.586,18.9818767
ORDB03880,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 1), ('Cereal', 3), ('Eggs', 7), ('Coffee', 5)]",278.75,-37.8197841,144.9790342,0,8.681,13.4886042
